"17241","995 TOWNSEND AV, New Haven, CT, ","Match","Exact","995 TOWNSEND AVE, NEW HAVEN, CT, 06512","-72.89433,41.28238","647240816","R","09","009","142700","2011"
"18572","93 FOWLER ST #2R, New Haven, CT, ","Match","Exact","93 FOWLER ST, NEW HAVEN, CT, 06515","-72.97948,41.334747","3697140","R","09","009","141200","4003"
"17242","181 WILLARD ST, New Haven, CT, ","Match","Exact","181 WILLARD ST, NEW HAVEN, CT, 06515","-72.9669,41.325485","3697333","R","09","009","141000","1003"
"18573","93 FOWLER ST #2L, New Haven, CT, ","Match","Exact","93 FOWLER ST, NEW HAVEN, CT, 06515","-72.97948,41.334747","3697140","R","09","009","141200","4003"
"17243","187 WILLARD ST, New Haven, CT, ","Match","Exact","187 WILLARD ST, NEW HAVEN, CT, 06515","-72.96697,41.325504","3697333","R","09","009","141000","1003"
"18574","111 FREDERICK ST #1R, New Haven, CT, ","Match","Exact","111 FREDERICK ST, NEW HAVEN, CT, 06515","-72.979454,41.333874","3697079","R","09","009","141200","4003"
"18570","5 HILLSIDE AV, New Haven, CT, ","Match","Exact","5 HILLSIDE AVE, NEW HAVEN, CT, 06512","-72.89164,41.28313","3704154","R","09","009","142700","2011"
"17248","63 BARNETT ST, New Haven, CT, ","Match","Exact","63 BARNETT ST, NEW HAVEN, CT, 06515","-72.96562,41.32538","3697363","R","09","009","141000","1002"
"18579","113 FREDERICK ST #1L, New Haven, CT, ","Match","Exact","113 FREDERICK ST, NEW HAVEN, CT, 06515","-72.97947,41.333885","3697079","R","09","009","141200","4003"
"17249","67 BARNETT ST, New Haven, CT, ","Match","Exact","67 BARNETT ST, NEW HAVEN, CT, 06515","-72.9656,41.325417","3697363","R","09","009","141000","1002"
"17255","91 BARNETT ST, New Haven, CT, ","Match","Exact","91 BARNETT ST, NEW HAVEN, CT, 06515","-72.96548,41.325653","3697363","R","09","009","141000","1002"
"18586","115 FREDERICK ST #2R, New Haven, CT, ","Match","Exact","115 FREDERICK ST, NEW HAVEN, CT, 06515","-72.97948,41.333897","3697079","R","09","009","141200","4003"
"17256","95 BARNETT ST, New Haven, CT, ","Match","Exact","95 BARNETT ST, NEW HAVEN, CT, 06515","-72.965454,41.32569","3697363","R","09","009","141000","1002"
"18587","115 FREDERICK ST #2L, New Haven, CT, ","Match","Exact","115 FREDERICK ST, NEW HAVEN, CT, 06515","-72.97948,41.333897","3697079","R","09","009","141200","4003"
"17257","101 BARNETT ST, New Haven, CT, ","Match","Exact","101 BARNETT ST, NEW HAVEN, CT, 06515","-72.96542,41.325752","3697363","R","09","009","141000","1002"
"18588","117 FREDERICK ST #1R, New Haven, CT, ","Match","Exact","117 FREDERICK ST, NEW HAVEN, CT, 06515","-72.97949,41.33391","3697079","R","09","009","141200","4003"
"17258","154 FOUNTAIN ST, New Haven, CT, ","Match","Exact","154 FOUNTAIN ST, NEW HAVEN, CT, 06515","-72.964386,41.326794","3697364","L","09","009","141000","1002"
"18589","117 FREDERICK ST #1L, New Haven, CT, ","Match","Exact","117 FREDERICK ST, NEW HAVEN, CT, 06515","-72.97949,41.33391","3697079","R","09","009","141200","4003"
"17251","77 BARNETT ST, New Haven, CT, ","Match","Exact","77 BARNETT ST, NEW HAVEN, CT, 06515","-72.965546,41.325516","3697363","R","09","009","141000","1002"
"18582","HILLSIDE AV, New Haven, CT, ","No_Match"
"17252","999 TOWNSEND AV, New Haven, CT, ","Match","Exact","999 TOWNSEND AVE, NEW HAVEN, CT, 06512","-72.894226,41.28264","647240816","R","09","009","142700","2011"
"18583","113 FREDERICK ST #2L, New Haven, CT, ","Match","Exact","113 FREDERICK ST, NEW HAVEN, CT, 06515","-72.97947,41.333885","3697079","R","09","009","141200","4003"
"17253","81 BARNETT ST, New Haven, CT, ","Match","Exact","81 BARNETT ST, NEW HAVEN, CT, 06515","-72.96552,41.325554","3697363","R","09","009","141000","1002"
"18584","115 FREDERICK ST #1R, New Haven, CT, ","Match","Exact","115 FREDERICK ST, NEW HAVEN, CT, 06515","-72.97948,41.333897","3697079","R","09","009","141200","4003"
"17254","87 BARNETT ST, New Haven, CT, ","Match","Exact","87 BARNETT ST, NEW HAVEN, CT, 06515","-72.96549,41.325615","3697363","R","09","009","141000","1002"
"18585","115 FREDERICK ST #1L, New Haven, CT, ","Match","Exact","115 FREDERICK ST, NEW HAVEN, CT, 06515","-72.97948,41.333897","3697079","R","09","009","141200","4003"
"18580","113 FREDERICK ST #2R, New Haven, CT, ","Match","Exact","113 FREDERICK ST, NEW HAVEN, CT, 06515","-72.97947,41.333885","3697079","R","09","009","141200","4003"
"17250","71 BARNETT ST, New Haven, CT, ","Match","Exact","71 BARNETT ST, NEW HAVEN, CT, 06515","-72.965576,41.325455","3697363","R","09","009","141000","1002"
"18581","151 HUNTINGTON RD, New Haven, CT, ","Match","Exact","151 HUNTINGTON RD, NEW HAVEN, CT, 06512","-72.89,41.278942","3704263","L","09","009","142800","1000"
"17259","380 MCKINLEY AV, New Haven, CT, ","Match","Exact","380 MCKINLEY AVE, NEW HAVEN, CT, 06515","-72.96391,41.32621","3697368","L","09","009","141000","1002"
"17222","194 FOUNTAIN ST, New Haven, CT, ","Match","Exact","194 FOUNTAIN ST, NEW HAVEN, CT, 06515","-72.96593,41.326958","3697331","L","09","009","141000","1003"
"18553","73 FOWLER ST #1L, New Haven, CT, ","Match","Exact","73 FOWLER ST, NEW HAVEN, CT, 06515","-72.979774,41.334602","3697140","R","09","009","141200","4003"
"19885","183 FULTON TER #183, New Haven, CT, ","Match","Exact","183 FULTON TER, NEW HAVEN, CT, 06512","-72.89841,41.29279","3703777","R","09","009","142700","4013"
"17223","188 FOUNTAIN ST, New Haven, CT, ","Match","Exact","188 FOUNTAIN ST, NEW HAVEN, CT, 06515","-72.96574,41.326935","3697331","L","09","009","141000","1003"
