Unique ID,Street address,City,State,ZIP
6019,130 WINCHESTER AV #107,New Haven,CT,NA
6020,130 WINCHESTER AV #200,New Haven,CT,NA
6021,130 WINCHESTER AV #201,New Haven,CT,NA
6022,130 WINCHESTER AV #202,New Haven,CT,NA
6023,114 CART RD,New Haven,CT,NA
6024,130 WINCHESTER AV #203,New Haven,CT,NA
6025,130 WINCHESTER AV #204,New Haven,CT,NA
6026,130 WINCHESTER AV #205,New Haven,CT,NA
6027,130 WINCHESTER AV #206,New Haven,CT,NA
6028,130 WINCHESTER AV #207,New Haven,CT,NA
6029,130 WINCHESTER AV #300,New Haven,CT,NA
6030,130 WINCHESTER AV #301,New Haven,CT,NA
6031,130 WINCHESTER AV #302,New Haven,CT,NA
6032,130 WINCHESTER AV #303,New Haven,CT,NA
6033,130 WINCHESTER AV #304,New Haven,CT,NA
6034,130 WINCHESTER AV #305,New Haven,CT,NA
6035,130 WINCHESTER AV #306,New Haven,CT,NA
6036,130 WINCHESTER AV #307,New Haven,CT,NA
6037,130 WINCHESTER AV #400,New Haven,CT,NA
6038,130 WINCHESTER AV #401,New Haven,CT,NA
6039,130 WINCHESTER AV #402,New Haven,CT,NA
6040,130 WINCHESTER AV #403,New Haven,CT,NA
6041,130 WINCHESTER AV #404,New Haven,CT,NA
6042,130 WINCHESTER AV #405,New Haven,CT,NA
6043,130 WINCHESTER AV #406,New Haven,CT,NA
6044,18 ROAD DAM & CREEK,New Haven,CT,NA
6045,130 WINCHESTER AV #407,New Haven,CT,NA
6046,143 CANAL ST,New Haven,CT,NA
6047,154 MUNSON ST,New Haven,CT,NA
6048,195 CANAL ST,New Haven,CT,NA
6049,125 CANAL ST,New Haven,CT,NA
6050,220 MANSFIELD ST,New Haven,CT,NA
6051,216 MANSFIELD ST,New Haven,CT,NA
6052,212 MANSFIELD ST,New Haven,CT,NA
6053,198 MANSFIELD ST,New Haven,CT,NA
6054,196 MANSFIELD ST,New Haven,CT,NA
6055,75 MEADOW VIEW ST,New Haven,CT,NA
6056,192 MANSFIELD ST,New Haven,CT,NA
6057,188 MANSFIELD ST,New Haven,CT,NA
6058,184 MANSFIELD ST,New Haven,CT,NA
6059,182 MANSFIELD ST,New Haven,CT,NA
6060,15 TILTON ST,New Haven,CT,NA
6061,19 TILTON ST,New Haven,CT,NA
6062,23 TILTON ST,New Haven,CT,NA
6063,27 TILTON ST,New Haven,CT,NA
6064,31 TILTON ST,New Haven,CT,NA
6065,35 TILTON ST,New Haven,CT,NA
6066,71 MEADOW VIEW ST,New Haven,CT,NA
6067,39 TILTON ST,New Haven,CT,NA
6068,43 TILTON ST,New Haven,CT,NA
6069,215 WINCHESTER AV,New Haven,CT,NA
6070,225 WINCHESTER AV,New Haven,CT,NA
6071,235 WINCHESTER AV,New Haven,CT,NA
6072,241 WINCHESTER AV,New Haven,CT,NA
6073,122 MUNSON ST #1,New Haven,CT,NA
6074,122 MUNSON ST #2,New Haven,CT,NA
6075,122 MUNSON ST #3,New Haven,CT,NA
6076,122 MUNSON ST #4,New Haven,CT,NA
6077,79 MEADOW VIEW ST,New Haven,CT,NA
6078,124 MUNSON ST #5,New Haven,CT,NA
6079,124 MUNSON ST #6,New Haven,CT,NA
6080,124 MUNSON ST #7,New Haven,CT,NA
6081,124 MUNSON ST #8,New Haven,CT,NA
6082,124 MUNSON ST #9,New Haven,CT,NA
6083,124 MUNSON ST #10,New Haven,CT,NA
6084,265 WINCHESTER AV,New Haven,CT,NA
6085,116 MUNSON ST,New Haven,CT,NA
6086,249 WINCHESTER AV,New Haven,CT,NA
6087,120 SOUTH END RD,New Haven,CT,NA
6088,MUNSON ST,New Haven,CT,NA
6089,110 MUNSON ST,New Haven,CT,NA
6090,84 MUNSON ST,New Haven,CT,NA
6091,82 MUNSON ST,New Haven,CT,NA
6092,174 MANSFIELD ST,New Haven,CT,NA
6093,170 MANSFIELD ST,New Haven,CT,NA
6094,168 MANSFIELD ST,New Haven,CT,NA
6095,164 MANSFIELD ST,New Haven,CT,NA
6096,158 MANSFIELD ST,New Haven,CT,NA
6097,152 MANSFIELD ST,New Haven,CT,NA
6098,110 SOUTH END RD,New Haven,CT,NA
6099,15 WOODLAND ST,New Haven,CT,NA
6100,19 WOODLAND ST,New Haven,CT,NA
6101,23 WOODLAND ST,New Haven,CT,NA
6102,31 WOODLAND ST,New Haven,CT,NA
6103,37 WOODLAND ST,New Haven,CT,NA
6104,41 WOODLAND ST,New Haven,CT,NA
6105,43 WOODLAND ST,New Haven,CT,NA
6106,169 WINCHESTER AV,New Haven,CT,NA
6107,181 WINCHESTER AV,New Haven,CT,NA
6108,675 TOWNSEND AV #138,New Haven,CT,NA
6109,100 SOUTH END RD,New Haven,CT,NA
6110,185 WINCHESTER AV,New Haven,CT,NA
6111,191 WINCHESTER AV,New Haven,CT,NA
6112,201 WINCHESTER AV,New Haven,CT,NA
6113,46 TILTON ST,New Haven,CT,NA
6114,38 TILTON ST,New Haven,CT,NA
6115,34 TILTON ST,New Haven,CT,NA
6116,30 TILTON ST,New Haven,CT,NA
6117,26 TILTON ST,New Haven,CT,NA
6118,22 TILTON ST,New Haven,CT,NA
6119,20 TILTON ST,New Haven,CT,NA
6120,90 SOUTH END RD,New Haven,CT,NA
6121,16 TILTON ST,New Haven,CT,NA
6122,94 CANAL ST,New Haven,CT,NA
6123,90 CANAL ST,New Haven,CT,NA
6124,88 CANAL ST,New Haven,CT,NA
6125,82 CANAL ST,New Haven,CT,NA
6126,80 CANAL ST,New Haven,CT,NA
6127,78 CANAL ST,New Haven,CT,NA
6128,74 CANAL ST,New Haven,CT,NA
6129,70 CANAL ST,New Haven,CT,NA
6130,68 CANAL ST,New Haven,CT,NA
6131,21 LIGHTHOUSE POINT TER,New Haven,CT,NA
6132,64 CANAL ST,New Haven,CT,NA
6133,60 CANAL ST,New Haven,CT,NA
6134,9 BRISTOL ST,New Haven,CT,NA
6135,11 BRISTOL ST,New Haven,CT,NA
6136,15 BRISTOL ST,New Haven,CT,NA
6137,19 BRISTOL ST,New Haven,CT,NA
6138,21 BRISTOL ST,New Haven,CT,NA
6139,27 BRISTOL ST,New Haven,CT,NA
6140,121 ASHMUN ST,New Haven,CT,NA
6141,129 ASHMUN ST,New Haven,CT,NA
6142,66 SOUTH END RD,New Haven,CT,NA
6143,133 ASHMUN ST,New Haven,CT,NA
6144,139 ASHMUN ST,New Haven,CT,NA
6145,145 ASHMUN ST,New Haven,CT,NA
6146,ASHMUN ST,New Haven,CT,NA
6147,147 ASHMUN ST,New Haven,CT,NA
6148,ASHMUN ST,New Haven,CT,NA
6149,157 ASHMUN ST,New Haven,CT,NA
6150,SOUTH END RD,New Haven,CT,NA
6151,58 SOUTH END RD,New Haven,CT,NA
6152,101 ASHMUN ST,New Haven,CT,NA
6153,86 WINCHESTER AV,New Haven,CT,NA
6154,44 SOUTH END RD,New Haven,CT,NA
6155,2 WEBSTER ST,New Haven,CT,NA
6156,76 WINCHESTER AV,New Haven,CT,NA
6157,70 WINCHESTER AV,New Haven,CT,NA
6158,62 WINCHESTER AV,New Haven,CT,NA
6159,56 WINCHESTER AV,New Haven,CT,NA
6160,52 WINCHESTER AV,New Haven,CT,NA
6161,44 WINCHESTER AV,New Haven,CT,NA
6162,40 WINCHESTER AV,New Haven,CT,NA
6163,30 WINCHESTER AV #1,New Haven,CT,NA
6164,40 SOUTH END RD,New Haven,CT,NA
6165,30 WINCHESTER AV #2,New Haven,CT,NA
6166,30 WINCHESTER AV #3,New Haven,CT,NA
6167,30 WINCHESTER AV #4,New Haven,CT,NA
6168,30 WINCHESTER AV #5,New Haven,CT,NA
6169,36 WINCHESTER AV #6,New Haven,CT,NA
6170,36 WINCHESTER AV #7,New Haven,CT,NA
6171,36 WINCHESTER AV #8,New Haven,CT,NA
6172,36 WINCHESTER AV #9,New Haven,CT,NA
6173,36 WINCHESTER AV #10,New Haven,CT,NA
6174,20 WINCHESTER AV,New Haven,CT,NA
6175,SOUTH END RD,New Haven,CT,NA
6176,16 WINCHESTER AV,New Haven,CT,NA
6177,105 SACHEM ST,New Haven,CT,NA
6178,106 MANSFIELD ST,New Haven,CT,NA
6179,102 MANSFIELD ST,New Haven,CT,NA
6180,100 MANSFIELD ST,New Haven,CT,NA
6181,96 MANSFIELD ST,New Haven,CT,NA
6182,92 MANSFIELD ST,New Haven,CT,NA
6183,84 MANSFIELD ST,New Haven,CT,NA
6184,82 MANSFIELD ST,New Haven,CT,NA
6185,76 MANSFIELD ST,New Haven,CT,NA
6186,LIGHTHOUSE POINT TER,New Haven,CT,NA
6187,72 MANSFIELD ST,New Haven,CT,NA
6188,68 MANSFIELD ST,New Haven,CT,NA
6189,58 MANSFIELD ST,New Haven,CT,NA
6190,56 MANSFIELD ST,New Haven,CT,NA
6191,46 MANSFIELD ST,New Haven,CT,NA
6192,42 MANSFIELD ST,New Haven,CT,NA
6193,83 SACHEM ST,New Haven,CT,NA
6194,15 WINCHESTER AV,New Haven,CT,NA
6195,21 WINCHESTER AV,New Haven,CT,NA
6196,29 WINCHESTER AV,New Haven,CT,NA
6197,675 TOWNSEND AV #139,New Haven,CT,NA
6198,LIGHTHOUSE POINT TER,New Haven,CT,NA
6199,35 WINCHESTER AV,New Haven,CT,NA
6200,39 WINCHESTER AV,New Haven,CT,NA
6201,45 WINCHESTER AV,New Haven,CT,NA
6202,49 WINCHESTER AV,New Haven,CT,NA
6203,53 WINCHESTER AV,New Haven,CT,NA
6204,57 WINCHESTER AV,New Haven,CT,NA
6205,63 WINCHESTER AV,New Haven,CT,NA
6206,67 WINCHESTER AV,New Haven,CT,NA
6207,71 WINCHESTER AV,New Haven,CT,NA
6208,77 WINCHESTER AV,New Haven,CT,NA
6209,LIGHTHOUSE POINT TER,New Haven,CT,NA
6210,79 WINCHESTER AV,New Haven,CT,NA
6211,85 WINCHESTER AV,New Haven,CT,NA
6212,28 COMPTON ST,New Haven,CT,NA
6213,26 COMPTON ST,New Haven,CT,NA
6214,18 COMPTON ST,New Haven,CT,NA
6215,14 COMPTON ST,New Haven,CT,NA
6216,LIGHTHOUSE POINT TER,New Haven,CT,NA
6217,70 SACHEM ST,New Haven,CT,NA
6218,50 TOWER PKWY,New Haven,CT,NA
6219,400 YORK ST,New Haven,CT,NA
6220,227 GROVE ST,New Haven,CT,NA
6221,19 LIGHTHOUSE POINT TER,New Haven,CT,NA
6222,YORK ST,New Haven,CT,NA
6223,120 HIGH ST,New Haven,CT,NA
6224,209 ELM ST,New Haven,CT,NA
6225,121 HIGH ST,New Haven,CT,NA
6226,110 WALL ST,New Haven,CT,NA
6227,470 COLLEGE ST,New Haven,CT,NA
6228,189 ELM ST,New Haven,CT,NA
6229,11 LIGHTHOUSE POINT TER,New Haven,CT,NA
6230,115 HIGH ST,New Haven,CT,NA
6231,HIGH ST,New Haven,CT,NA
6232,9 TOWER PKWY,New Haven,CT,NA
6233,YORK ST,New Haven,CT,NA
6234,320 YORK ST,New Haven,CT,NA
6235,306 YORK ST,New Haven,CT,NA
6236,302 YORK ST,New Haven,CT,NA
6237,294 YORK ST,New Haven,CT,NA
6238,290 YORK ST,New Haven,CT,NA
6239,282 YORK ST,New Haven,CT,NA
6240,7 LIGHTHOUSE POINT TER,New Haven,CT,NA
6241,1 BROADWAY,New Haven,CT,NA
6242,15 BROADWAY,New Haven,CT,NA
6243,21 BROADWAY,New Haven,CT,NA
6244,23 BROADWAY,New Haven,CT,NA
6245,29 BROADWAY,New Haven,CT,NA
6246,51 BROADWAY,New Haven,CT,NA
6247,57 BROADWAY,New Haven,CT,NA
6248,65 BROADWAY,New Haven,CT,NA
6249,77 BROADWAY,New Haven,CT,NA
6250,1 CORA ST,New Haven,CT,NA
6251,140 HIGH ST,New Haven,CT,NA
6252,145 HIGH ST,New Haven,CT,NA
6253,500 COLLEGE ST,New Haven,CT,NA
6254,COLLEGE ST,New Haven,CT,NA
6255,484 COLLEGE ST,New Haven,CT,NA
6256,109 WALL ST,New Haven,CT,NA
6257,121 WALL ST,New Haven,CT,NA
6258,313 CROWN ST,New Haven,CT,NA
6259,139 YORK ST,New Haven,CT,NA
6260,149 YORK ST,New Haven,CT,NA
6261,7 CORA ST,New Haven,CT,NA
6262,1074 CHAPEL ST,New Haven,CT,NA
6263,1074 CHAPEL ST,New Haven,CT,NA
6264,1074 CHAPEL ST,New Haven,CT,NA
6265,1120 CHAPEL ST,New Haven,CT,NA
6266,38 HIGH ST,New Haven,CT,NA
6267,36 HIGH ST,New Haven,CT,NA
6268,32 HIGH ST,New Haven,CT,NA
6269,28 HIGH ST,New Haven,CT,NA
6270,26 HIGH ST,New Haven,CT,NA
6271,24 HIGH ST,New Haven,CT,NA
6272,11 CORA ST,New Haven,CT,NA
6273,295 CROWN ST,New Haven,CT,NA
6274,301 CROWN ST,New Haven,CT,NA
6275,307 CROWN ST,New Haven,CT,NA
6276,283 CROWN ST,New Haven,CT,NA
6277,27 HIGH ST,New Haven,CT,NA
6278,31 HIGH ST,New Haven,CT,NA
6279,35 HIGH ST,New Haven,CT,NA
6280,37 HIGH ST,New Haven,CT,NA
6281,1048 CHAPEL ST,New Haven,CT,NA
6282,41 HIGH ST,New Haven,CT,NA
6283,19 CORA ST,New Haven,CT,NA
6284,1066 CHAPEL ST,New Haven,CT,NA
6285,1042 CHAPEL ST,New Haven,CT,NA
6286,1032 CHAPEL ST,New Haven,CT,NA
6287,1032 CHAPEL ST,New Haven,CT,NA
6288,1022 CHAPEL ST,New Haven,CT,NA
6289,1016 CHAPEL ST,New Haven,CT,NA
6290,1002 CHAPEL ST,New Haven,CT,NA
6291,268 COLLEGE ST,New Haven,CT,NA
6292,266 COLLEGE ST,New Haven,CT,NA
6293,95 SOUTH END RD,New Haven,CT,NA
6294,675 TOWNSEND AV #140,New Haven,CT,NA
6295,21 CORA ST,New Haven,CT,NA
6296,COLLEGE ST,New Haven,CT,NA
6297,260 COLLEGE ST,New Haven,CT,NA
6298,COLLEGE ST,New Haven,CT,NA
6299,238 COLLEGE ST #2,New Haven,CT,NA
6300,238 COLLEGE ST #1,New Haven,CT,NA
6301,234 COLLEGE ST,New Haven,CT,NA
6302,CROWN ST,New Haven,CT,NA
6303,220 COLLEGE ST,New Haven,CT,NA
6304,27 CORA ST,New Haven,CT,NA
6305,255 CROWN ST,New Haven,CT,NA
6306,261 CROWN ST,New Haven,CT,NA
6307,265 CROWN ST,New Haven,CT,NA
6308,271 CROWN ST,New Haven,CT,NA
6309,277 CROWN ST,New Haven,CT,NA
6310,279 CROWN ST,New Haven,CT,NA
6311,281 CROWN ST,New Haven,CT,NA
6312,1073 CHAPEL ST,New Haven,CT,NA
6313,197 YORK ST,New Haven,CT,NA
6314,201 YORK ST,New Haven,CT,NA
6315,251 LIGHTHOUSE RD,New Haven,CT,NA
6316,64 HIGH ST,New Haven,CT,NA
6317,60 HIGH ST,New Haven,CT,NA
6318,HIGH ST,New Haven,CT,NA
6319,1021 CHAPEL ST,New Haven,CT,NA
6320,61 HIGH ST,New Haven,CT,NA
6321,214 ELM ST,New Haven,CT,NA
6322,200 ELM ST,New Haven,CT,NA
6323,330 COLLEGE ST,New Haven,CT,NA
6324,60 YORK ST,New Haven,CT,NA
6325,257 LIGHTHOUSE RD,New Haven,CT,NA
6326,390 GEORGE ST,New Haven,CT,NA
6327,82 YORK ST,New Haven,CT,NA
6328,335 NORTH FRONTAGE RD,New Haven,CT,NA
6329,300 GEORGE ST,New Haven,CT,NA
6330,340 GEORGE ST,New Haven,CT,NA
6331,111 PARK ST,New Haven,CT,NA
6332,100 YORK ST,New Haven,CT,NA
6333,379 GEORGE ST,New Haven,CT,NA
6334,123 YORK ST,New Haven,CT,NA
6335,129 YORK ST,New Haven,CT,NA
6336,265 LIGHTHOUSE RD,New Haven,CT,NA
6337,280 CROWN ST,New Haven,CT,NA
6338,274 CROWN ST,New Haven,CT,NA
6339,270 CROWN ST,New Haven,CT,NA
6340,260 CROWN ST,New Haven,CT,NA
6341,254 CROWN ST,New Haven,CT,NA
6342,250 CROWN ST,New Haven,CT,NA
6343,200 COLLEGE ST,New Haven,CT,NA
6344,269 LIGHTHOUSE RD,New Haven,CT,NA
6345,297 GEORGE ST,New Haven,CT,NA
6346,301 GEORGE ST,New Haven,CT,NA
6347,323 GEORGE ST,New Haven,CT,NA
6348,9 HIGH ST,New Haven,CT,NA
6349,15 HIGH ST,New Haven,CT,NA
6350,184 LIBERTY ST,New Haven,CT,NA
6351,184 LIBERTY ST,New Haven,CT,NA
6352,290 CONGRESS AV,New Haven,CT,NA
6353,273 LIGHTHOUSE RD,New Haven,CT,NA
6354,270 CONGRESS AV,New Haven,CT,NA
6355,216 CONGRESS AV,New Haven,CT,NA
6356,93 WASHINGTON AV,New Haven,CT,NA
6357,101 WASHINGTON AV,New Haven,CT,NA
6358,789 HOWARD AV,New Haven,CT,NA
6359,375 CONGRESS AV,New Haven,CT,NA
6360,333 CEDAR ST,New Haven,CT,NA
6361,35 COLLEGE ST,New Haven,CT,NA
6362,277 LIGHTHOUSE RD,New Haven,CT,NA
6363,144 COLUMBUS AV,New Haven,CT,NA
6364,150 COLUMBUS AV,New Haven,CT,NA
6365,PORTSEA ST,New Haven,CT,NA
6366,154 COLUMBUS AV,New Haven,CT,NA
6367,158 COLUMBUS AV,New Haven,CT,NA
6368,162 COLUMBUS AV,New Haven,CT,NA
6369,147 PORTSEA ST,New Haven,CT,NA
6370,145 PORTSEA ST,New Haven,CT,NA
6371,143 PORTSEA ST,New Haven,CT,NA
6372,141 PORTSEA ST,New Haven,CT,NA
6373,287 LIGHTHOUSE RD,New Haven,CT,NA
6374,137 PORTSEA ST,New Haven,CT,NA
6375,133 PORTSEA ST,New Haven,CT,NA
6376,131 PORTSEA ST,New Haven,CT,NA
6377,127 PORTSEA ST,New Haven,CT,NA
6378,125 PORTSEA ST,New Haven,CT,NA
6379,115 PORTSEA ST,New Haven,CT,NA
6380,100 CHURCH ST SOUTH,New Haven,CT,NA
6381,46 PRINCE ST #101,New Haven,CT,NA
6382,46 PRINCE ST #102A,New Haven,CT,NA
6383,46 PRINCE ST #102B,New Haven,CT,NA
6384,293 LIGHTHOUSE RD,New Haven,CT,NA
6385,46 PRINCE ST #103,New Haven,CT,NA
6386,46 PRINCE ST #104,New Haven,CT,NA
6387,46 PRINCE ST #105,New Haven,CT,NA
6388,46 PRINCE ST #106,New Haven,CT,NA
6389,46 PRINCE ST #107,New Haven,CT,NA
6390,46 PRINCE ST #108,New Haven,CT,NA
6391,46 PRINCE ST #109,New Haven,CT,NA
6392,46 PRINCE ST #201,New Haven,CT,NA
6393,46 PRINCE ST #202,New Haven,CT,NA
6394,46 PRINCE ST #203,New Haven,CT,NA
6395,675 TOWNSEND AV #141,New Haven,CT,NA
6396,305 LIGHTHOUSE RD,New Haven,CT,NA
6397,46 PRINCE ST #204,New Haven,CT,NA
6398,46 PRINCE ST #205,New Haven,CT,NA
6399,46 PRINCE ST #206,New Haven,CT,NA
6400,46 PRINCE ST #207,New Haven,CT,NA
6401,46 PRINCE ST #208,New Haven,CT,NA
6402,46 PRINCE ST #209,New Haven,CT,NA
6403,46 PRINCE ST #301,New Haven,CT,NA
6404,46 PRINCE ST #302,New Haven,CT,NA
6405,46 PRINCE ST #303,New Haven,CT,NA
6406,46 PRINCE ST #305,New Haven,CT,NA
6407,307 LIGHTHOUSE RD,New Haven,CT,NA
6408,46 PRINCE ST #306,New Haven,CT,NA
6409,46 PRINCE ST #307,New Haven,CT,NA
6410,46 PRINCE ST #308,New Haven,CT,NA
6411,46 PRINCE ST #309,New Haven,CT,NA
6412,46 PRINCE ST #310,New Haven,CT,NA
6413,46 PRINCE ST #401,New Haven,CT,NA
6414,46 PRINCE ST UNIT 402B,New Haven,CT,NA
6415,46 PRINCE ST #403,New Haven,CT,NA
6416,46 PRINCE ST #404,New Haven,CT,NA
6417,46 PRINCE ST #407,New Haven,CT,NA
6418,311 LIGHTHOUSE RD,New Haven,CT,NA
6419,46 PRINCE ST #408,New Haven,CT,NA
6420,46 PRINCE ST #409,New Haven,CT,NA
6421,46 PRINCE ST #410,New Haven,CT,NA
6422,46 PRINCE ST #501,New Haven,CT,NA
6423,46 PRINCE ST #601,New Haven,CT,NA
6424,COLUMBUS AV,New Haven,CT,NA
6425,COLUMBUS AV,New Haven,CT,NA
6426,COLUMBUS AV,New Haven,CT,NA
6427,COLUMBUS AV,New Haven,CT,NA
6428,CEDAR ST,New Haven,CT,NA
6429,128 MORRIS AV,New Haven,CT,NA
6430,10 AMISTAD ST,New Haven,CT,NA
6431,CEDAR ST,New Haven,CT,NA
6432,PRINCE ST,New Haven,CT,NA
6433,CHURCH ST SOUTH,New Haven,CT,NA
6434,246 LAFAYETTE ST,New Haven,CT,NA
6435,234 LAFAYETTE ST,New Haven,CT,NA
6436,222 LAFAYETTE ST,New Haven,CT,NA
6437,206 LAFAYETTE ST,New Haven,CT,NA
6438,196 LAFAYETTE ST,New Haven,CT,NA
6439,124 MORRIS AV,New Haven,CT,NA
6440,188 LAFAYETTE ST,New Haven,CT,NA
6441,39 PRINCE ST,New Haven,CT,NA
6442,49 PRINCE ST,New Haven,CT,NA
6443,19 GOLD ST,New Haven,CT,NA
6444,70 WASHINGTON AV,New Haven,CT,NA
6445,22 GOLD ST,New Haven,CT,NA
6446,104 WASHINGTON AV,New Haven,CT,NA
6447,64 SPRING ST,New Haven,CT,NA
6448,6 DOTY PL,New Haven,CT,NA
6449,104 CEDAR ST,New Haven,CT,NA
6450,90 CEDAR ST,New Haven,CT,NA
6451,88 CEDAR ST,New Haven,CT,NA
6452,86 CEDAR ST,New Haven,CT,NA
6453,84 CEDAR ST,New Haven,CT,NA
6454,82 CEDAR ST,New Haven,CT,NA
6455,11 ROSETTE ST,New Haven,CT,NA
6456,17 ROSETTE ST,New Haven,CT,NA
6457,19 ROSETTE ST,New Haven,CT,NA
6458,21 ROSETTE ST,New Haven,CT,NA
6459,10 DOTY PL,New Haven,CT,NA
6460,23 ROSETTE ST,New Haven,CT,NA
6461,29 ROSETTE ST,New Haven,CT,NA
6462,33 ROSETTE ST,New Haven,CT,NA
6463,35 ROSETTE ST,New Haven,CT,NA
6464,37 ROSETTE ST,New Haven,CT,NA
6465,451 HOWARD AV,New Haven,CT,NA
6466,455 HOWARD AV,New Haven,CT,NA
6467,461 HOWARD AV,New Haven,CT,NA
6468,465 HOWARD AV,New Haven,CT,NA
6469,469 HOWARD AV,New Haven,CT,NA
6470,16 DOTY PL,New Haven,CT,NA
6471,473 HOWARD AV,New Haven,CT,NA
6472,92 SPRING ST,New Haven,CT,NA
6473,86 SPRING ST,New Haven,CT,NA
6474,84 SPRING ST,New Haven,CT,NA
6475,82 SPRING ST,New Haven,CT,NA
6476,80 SPRING ST,New Haven,CT,NA
6477,76 SPRING ST,New Haven,CT,NA
6478,72 SPRING ST,New Haven,CT,NA
6479,70 SPRING ST,New Haven,CT,NA
6480,68 SPRING ST,New Haven,CT,NA
6481,24 DOTY PL,New Haven,CT,NA
6482,66 SPRING ST,New Haven,CT,NA
6483,515 HOWARD AV,New Haven,CT,NA
6484,28 EDGAR ST,New Haven,CT,NA
6485,26 EDGAR ST,New Haven,CT,NA
6486,24 EDGAR ST,New Haven,CT,NA
6487,22 EDGAR ST,New Haven,CT,NA
6488,10 EDGAR ST,New Haven,CT,NA
6489,8 EDGAR ST,New Haven,CT,NA
6490,85 SPRING ST,New Haven,CT,NA
6491,87 SPRING ST,New Haven,CT,NA
6492,32 DOTY PL,New Haven,CT,NA
6493,89 SPRING ST,New Haven,CT,NA
6494,91 SPRING ST,New Haven,CT,NA
6495,485 HOWARD AV,New Haven,CT,NA
6496,493 HOWARD AV,New Haven,CT,NA
6497,505 HOWARD AV,New Haven,CT,NA
6498,118 PUTNAM ST,New Haven,CT,NA
6499,132 CEDAR ST,New Haven,CT,NA
6500,130 CEDAR ST,New Haven,CT,NA
6501,128 CEDAR ST,New Haven,CT,NA
6502,126 CEDAR ST,New Haven,CT,NA
6503,675 TOWNSEND AV #142,New Haven,CT,NA
6504,18 MARIN RD,New Haven,CT,NA
6505,124 CEDAR ST,New Haven,CT,NA
6506,122 CEDAR ST,New Haven,CT,NA
6507,120 CEDAR ST,New Haven,CT,NA
6508,118 CEDAR ST,New Haven,CT,NA
6509,63 SPRING ST,New Haven,CT,NA
6510,65 SPRING ST,New Haven,CT,NA
6511,69 SPRING ST,New Haven,CT,NA
6512,73 SPRING ST,New Haven,CT,NA
6513,75 SPRING ST,New Haven,CT,NA
6514,79 SPRING ST,New Haven,CT,NA
6515,175 LIGHTHOUSE RD,New Haven,CT,NA
6516,81 SPRING ST,New Haven,CT,NA
6517,83 SPRING ST,New Haven,CT,NA
6518,5 EDGAR ST,New Haven,CT,NA
6519,7 EDGAR ST,New Haven,CT,NA
6520,9 EDGAR ST,New Haven,CT,NA
6521,11 EDGAR ST,New Haven,CT,NA
6522,13 EDGAR ST,New Haven,CT,NA
6523,15 EDGAR ST,New Haven,CT,NA
6524,17 EDGAR ST,New Haven,CT,NA
6525,19 EDGAR ST,New Haven,CT,NA
6526,105 MORRIS AV,New Haven,CT,NA
6527,21 EDGAR ST,New Haven,CT,NA
6528,140 PUTNAM ST,New Haven,CT,NA
6529,138 PUTNAM ST,New Haven,CT,NA
6530,134 PUTNAM ST,New Haven,CT,NA
6531,128 PUTNAM ST,New Haven,CT,NA
6532,122 PUTNAM ST,New Haven,CT,NA
6533,10 LIBERTY ST,New Haven,CT,NA
6534,47 SPRING ST,New Haven,CT,NA
6535,113 CEDAR ST,New Haven,CT,NA
6536,9 CLIFFORD TER,New Haven,CT,NA
6537,117 CEDAR ST,New Haven,CT,NA
6538,119 CEDAR ST,New Haven,CT,NA
6539,121 CEDAR ST,New Haven,CT,NA
6540,123 CEDAR ST,New Haven,CT,NA
6541,125 CEDAR ST,New Haven,CT,NA
6542,127 CEDAR ST,New Haven,CT,NA
6543,129 CEDAR ST,New Haven,CT,NA
6544,131 CEDAR ST,New Haven,CT,NA
6545,112 PUTNAM ST,New Haven,CT,NA
6546,52 LIBERTY ST,New Haven,CT,NA
6547,19 CLIFFORD TER,New Haven,CT,NA
6548,50 LIBERTY ST,New Haven,CT,NA
6549,48 LIBERTY ST,New Haven,CT,NA
6550,46 LIBERTY ST,New Haven,CT,NA
6551,44 LIBERTY ST,New Haven,CT,NA
6552,42 LIBERTY ST,New Haven,CT,NA
6553,85 PUTNAM ST,New Haven,CT,NA
6554,87 PUTNAM ST,New Haven,CT,NA
6555,89 PUTNAM ST,New Haven,CT,NA
6556,95 PUTNAM ST,New Haven,CT,NA
6557,25 CLIFFORD TER,New Haven,CT,NA
6558,101 PUTNAM ST,New Haven,CT,NA
6559,151 CEDAR ST,New Haven,CT,NA
6560,155 CEDAR ST,New Haven,CT,NA
6561,138 CARLISLE ST,New Haven,CT,NA
6562,136 CARLISLE ST,New Haven,CT,NA
6563,132 CARLISLE ST,New Haven,CT,NA
6564,130 CARLISLE ST,New Haven,CT,NA
6565,128 CARLISLE ST,New Haven,CT,NA
6566,122 CARLISLE ST,New Haven,CT,NA
6567,120 CARLISLE ST,New Haven,CT,NA
6568,128 OCEAN VIEW ST,New Haven,CT,NA
6569,146 CARLISLE ST,New Haven,CT,NA
6570,158 CEDAR ST,New Haven,CT,NA
6571,154 CEDAR ST,New Haven,CT,NA
6572,113 PUTNAM ST,New Haven,CT,NA
6573,123 PUTNAM ST,New Haven,CT,NA
6574,129 PUTNAM ST,New Haven,CT,NA
6575,160 CARLISLE ST,New Haven,CT,NA
6576,34 SHEPARD AV,New Haven,CT,NA
6577,17 SALEM ST,New Haven,CT,NA
6578,152 CARLISLE ST,New Haven,CT,NA
6579,166 CARLISLE ST,New Haven,CT,NA
