GEOID,race,hs,college,pov,ins,mobi,estimate,race_prop,rent
09009165400,B,0.7872928176795579,0.2886740331491713,0.15950920245398773,0.0010224948875255625,0.016781836130306038,1013,0.20227635782747605,0.564638783269962
09009165500,B,0.9119496855345912,0.11215932914046121,0.08464285714285714,0.044642857142857144,0.16498559077809793,2800,0.5604483586869495,0.5996131528046421
09009165600,B,0.9445614035087719,0.22526315789473683,0.12086700955180014,0.0319617927994122,0.04114621601763413,2722,0.3928983833718245,0.38
09009165700,B,0.9001692047377327,0.23434856175972926,0.1343115124153499,0.0308839190628328,0.06123535676251335,1878,0.34739178690344064,0.22935779816513763
09009165801,B,0.8819702602230484,0.19423791821561337,0.054385964912280704,0.09298245614035087,0.13144654088050312,1710,0.28287841191067,0.8564167725540025
09009165802,B,0.948016415868673,0.4746922024623803,0.007401315789473684,0.09046052631578948,0.07634854771784227,1216,0.273997296079315,0.1318051575931232
09009165900,B,0.9898580121703854,0.5496957403651116,0,0.05281285878300804,0,878,0.10961298377028714,0.18315018315018314
09009166001,B,0.9764359351988218,0.5095729013254786,0.1453940066592675,0.026637069922308545,0.1707317073170732,902,0.12449965493443754,0.6958637469586375
09009166002,B,0.9423076923076923,0.27403846153846156,0.029556650246305417,0.061946902654867256,0.11015490533562822,581,0.07726063829787234,0.2809917355371901
09009167100,B,0.956989247311828,0.2078853046594982,0.33647798742138363,0.22327044025157233,0,318,0.03925925925925926,0.6842105263157895
09009167201,B,1,0.4050632911392405,0.005235602094240838,0,0,191,0.04577042894799904,0
09009167202,B,1,0.4375,0.0072992700729927005,0,0.15328467153284675,137,0.028793610760823877,0.12903225806451613
09009167300,B,0.5945945945945945,0.28378378378378377,0.32,0,0.08791208791208793,91,0.012572533849129593,0
09009170100,B,0.7518248175182481,0.043795620437956206,0.44876325088339225,0.0636042402826855,0.36140350877192984,285,0.16627771295215868,0.952755905511811
09009170200,B,0.9226804123711341,0.28350515463917525,0.11612903225806452,0,0.062365591397849474,465,0.24986566362170876,0.7867298578199052
09009170300,B,0.7887323943661972,0.3051643192488263,0.25925925925925924,0.007407407407407408,0.2957198443579766,270,0.13860369609856263,0.7155172413793104
09009170400,B,0.8375,0.275,0.20408163265306123,0,0.19108280254777066,157,0.079938900203666,0.4
09009170500,B,1,0.57,0.0055248618784530384,0,0.01621621621621616,185,0.028013325257419744,0
09009170600,B,0.8780487804878049,0.36585365853658536,0,0.11267605633802817,0.1901408450704225,284,0.10798479087452471,0.6982758620689655
09009170700,B,1,0.36507936507936506,0.3543307086614173,0,0,127,0.04735272184936615,0.6590909090909091
09009170800,B,0.9334600760456274,0.39923954372623577,0.7043010752688172,0.0793010752688172,0.03479381443298968,776,0.11060433295324971,0.4731182795698925
09009170900,B,0.8295454545454546,0.2878787878787879,0.17801047120418848,0,0.1413612565445026,382,0.17023172905525846,0.9617486338797814
09009171000,B,0.5643564356435644,0,0.5245901639344263,0,0.3005464480874317,183,0.12508544087491455,1
09009171100,B,0.8837920489296636,0.14984709480122324,0.4381188118811881,0.04455445544554455,0,404,0.06722129783693843,0
09009171200,B,0.7695390781563126,0.19438877755511022,0.011299435028248588,0,0.2944444444444444,540,0.060093478744714,0.2690909090909091
09009171300,B,1,0.34057971014492755,0,0,0.039215686274509776,459,0.11617312072892938,0.12949640287769784
09009171400,B,0.65,0.1375,0.21568627450980393,0,0.18584070796460173,113,0.061714909885308575,0.9230769230769231
09009171500,B,0.8823529411764706,0.27294117647058824,0.10285714285714286,0.049523809523809526,0.020952380952380945,525,0.16902768834513845,0.6695652173913044
09009171600,B,0.9928366762177651,0.17478510028653296,0.018867924528301886,0,0.0046948356807511304,852,0.16604950302085364,0.1834862385321101
09009171700,B,0.9315068493150684,0.4931506849315068,0.04195804195804196,0.04195804195804196,0.038961038961038974,154,0.03536977491961415,0
09009175100,B,1,0.5454545454545454,0,0.11688311688311688,0.24675324675324672,77,0.02304699191858725,0.5
09009175200,B,1,0,0,0,0,33,0.013121272365805169,1
09009175300,B,1,0.2727272727272727,0.2537313432835821,0,0,67,0.015117328519855595,0
09009175400,B,1,0,0.10256410256410256,0,0,117,0.025069637883008356,0.8
09009175500,B,0.7076023391812866,0.30994152046783624,0.004807692307692308,0,0.34545454545454546,220,0.029069767441860465,0.5390070921985816
09009175600,B,0.9325842696629214,0.43820224719101125,0,0,0,111,0.022474185057703988,0.6888888888888889
09009175700,B,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009175800,B,1,0,0,0,0,27,0.006467065868263473,0
09009175900,B,0.9294117647058824,0,0.1411764705882353,0.07058823529411765,0.06593406593406592,91,0.017913385826771655,1
09009176000,B,1,0,0,0,0,15,0.0025320729237002025,0
09009180100,B,1,0.5057471264367817,0,0,0,234,0.03029518384256862,0
09009180200,B,1,0.35714285714285715,0.6428571428571429,0.6428571428571429,0,28,0.003947553926406316,1
09009180300,B,0.8076923076923077,0.019230769230769232,0,0,0,100,0.043010752688172046,0.5555555555555556
09009180400,B,0.9038461538461539,0.30128205128205127,0,0.03783783783783784,0,195,0.06653019447287616,0.08928571428571429
09009180500,B,1,0.5052631578947369,0,0.8736842105263158,0,95,0.01914164819665525,0
09009180601,B,1,0.6428571428571429,0.7142857142857143,0,0,42,0.015129682997118156,0
09009180602,B,1,0.12857142857142856,0.8714285714285714,0.8714285714285714,0.8714285714285714,70,0.01849894291754757,0
09009184100,B,1,0.7128712871287128,0.009900990099009901,0,0.00990099009900991,101,0.019562269998063143,1
09009184200,B,1,0.5047619047619047,0.00684931506849315,0.1917808219178082,0.18493150684931503,146,0.031189916684469132,0.20754716981132076
09009184300,B,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009184400,B,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009184500,B,1,0,0.02564102564102564,0,0,39,0.015494636471990465,0
09009184600,B,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009184700,B,1,1,0,0,0,56,0.009316253535185493,0
09009186100,B,1,0.5740740740740741,0,0,0.2592592592592593,54,0.00748544496811755,NaN
09009186200,B,1,0.10240963855421686,0.009230769230769232,0,0,325,0.04580690627202255,0
09009190100,B,0.8923076923076922,0.8923076923076924,0.044444444444444446,0,0.6534653465346535,101,0.02909824258138865,0.7567567567567568
09009190200,B,1,0,0.5,0,0,2,5.557099194220616e-4,NaN
09009190301,B,1,0.7222222222222222,0,0,0,18,0.0025944076102623233,NaN
09009190302,B,0.5644171779141105,0.09815950920245399,0.44375,0.8875,0.012269938650306789,163,0.03125,0
09009190303,B,0.6666666666666667,0.2777777777777778,0.3888888888888889,0,0.38888888888888884,18,0.005374738727978501,0
09009194100,B,1,0,0.9230769230769231,0,0,26,0.0051292168080489245,NaN
09009194201,B,1,0,1,0,0.38888888888888884,18,0.002327686538212854,NaN
09009194202,B,1,0.8444444444444444,0.022222222222222223,0,0.13043478260869568,46,0.008512213175425611,0.5
09009341100,B,0.31858407079646023,0.12389380530973451,0,0,0,113,0.018394921048347713,0.7402597402597403
09009343101,B,0.705592105263158,0.07072368421052631,0.14634146341463414,0,0.48785228377065115,1029,0.15714722052535124,0
09009343102,B,0.868421052631579,0.631578947368421,0.21212121212121213,0,0,66,0.016679302501895376,1
09009343200,B,1,0,1,0,0,6,0.0010451140916216688,NaN
09009343300,B,1,0,0.27586206896551724,0,0.27472527472527475,91,0.012804277472914028,NaN
09009343400,B,0.887218045112782,0.12781954887218044,0,0,0,241,0.036388343650913486,0.3541666666666667
09009344100,B,1,0,0,0,0.18181818181818177,66,0.012670378191591477,NaN
09009344200,B,1,1,0,0,0,11,0.003946896304269824,NaN
09009345100,B,0.9733333333333334,0.45555555555555555,0.11794019933554817,0.30564784053156147,0,602,0.0803309314117961,0.85
09009345201,B,0.760797342192691,0.43521594684385384,0,0,0.14356435643564358,404,0.05040548970679975,0
09009345202,B,0.9976076555023924,0.40669856459330145,0.018656716417910446,0.08768656716417911,0.04477611940298509,536,0.12156951689725562,0
09009345300,B,0.9876760563380281,0.34683098591549294,0.09615384615384616,0.17692307692307693,0.44999999999999996,780,0.11636580635536327,0.8654545454545455
09009345400,B,1,0.2111801242236025,0.006211180124223602,0,0,171,0.026027397260273973,0.5426356589147286
09009346101,B,1,0.16770186335403728,0,0.24305555555555555,0,288,0.04197027105800058,1
09009346102,B,0.9705882352941176,0.27941176470588236,0.025157232704402517,0,0,159,0.025550377631367506,NaN
09009347100,B,0.9770992366412213,0.9770992366412213,0.007874015748031496,0,0.17060367454068237,381,0.06353176588294147,0
09009347200,B,1,0.4274193548387097,0,0,0,134,0.034724021767297227,0.352112676056338
09009348111,B,0.3846153846153846,0,1,0,0.3846153846153846,13,0.004765395894428153,NaN
09009348122,B,0.926829268292683,0.926829268292683,0.03409090909090909,0,0.18181818181818177,88,0.020858023228253142,0
09009348123,B,1,0,0.6666666666666666,0,0.33333333333333337,3,5.04116955133591e-4,NaN
09009348124,B,0,0,NaN,NaN,0,5,0.0019171779141104294,NaN
09009348125,B,1,0.488,0,0.09696969696969697,0.12727272727272732,165,0.0370121130551817,0.42424242424242425
09009350100,B,0.5748175182481752,0.05474452554744526,0.46254681647940077,0.13059701492537312,0.12135922330097082,618,0.13909520594193112,1
09009350200,B,0.853030303030303,0.025757575757575757,0.2441534144059869,0.09260991580916744,0.11599625818521986,1069,0.26625155666251554,0.8717339667458432
09009350300,B,0.7326478149100257,0.08740359897172237,0.5167464114832536,0.01594896331738437,0.24328859060402686,627,0.28708791208791207,0.698744769874477
09009350400,B,0.6933797909407666,0.11846689895470383,0.39789964994165694,0.13768961493582263,0.1350407450523865,879,0.28520441271901364,0.8452380952380952
09009350500,B,0.7909090909090909,0.06363636363636363,0.7527272727272727,0.11636363636363636,0.08363636363636362,275,0.08386703263189997,0.9345794392523364
09009350800,B,0.7729591836734694,0.09821428571428571,0.42643764002987306,0.05078416728902166,0.2123636363636363,1386,0.20692744102717228,0.7293577981651376
09009350900,B,0.8979591836734694,0.3112244897959184,0.2877871825876663,0.010882708585247884,0.013732833957553092,827,0.3336022589753933,0.2655367231638418
09009351000,B,0.7053406998158379,0.03867403314917127,0.062118126272912425,0.07026476578411406,0.1374745417515275,982,0.2194413407821229,0.3287671232876712
09009351100,B,0.7273823884197829,0.007237635705669481,0.2858376511226252,0.13644214162348878,0.05267702936096719,1158,0.27382359895956493,0.5909090909090909
09009351200,B,0.8891566265060241,0.03734939759036145,0.3104575163398693,0,0.1353568498769483,1267,0.24601941747572814,0.745575221238938
09009351300,B,0.9748803827751196,0,0.1673076923076923,0.16153846153846155,0.2634615384615384,1040,0.16432295781324063,0.7719714964370546
09009351400,B,0.7578947368421053,0.10175438596491228,0.1200750469043152,0.08067542213883677,0.09193245778611636,533,0.09866716031099593,0.6351351351351351
09009351500,B,0.9330543933054394,0.09832635983263599,0.21984216459977451,0.014656144306651634,0.16914285714285715,887,0.14704907161803712,0.23300970873786409
09009351601,B,0.8641975308641976,0.024691358024691357,0.3134715025906736,0,0.37305699481865284,386,0.11181923522595597,0.8034682080924855
09009351602,B,1,0.30730478589420657,0.1687344913151365,0,0.7543424317617866,806,0.11211573236889692,0.631578947368421
09009351700,B,0.984375,0.16145833333333334,0.4143484626647145,0.08199121522693997,0.24304538799414344,683,0.20566094549834388,0.8042553191489362
09009351800,B,0.8576512455516014,0.10320284697508897,0.06751054852320675,0.38396624472573837,0.524416135881104,482,0.11741778319123021,0.764367816091954
09009351900,B,0.9333333333333333,0.06666666666666667,0.38666666666666666,0.032467532467532464,0.35064935064935066,154,0.05587808417997097,0.4358974358974359
09009352000,B,0.915929203539823,0.12389380530973451,0.34770114942528735,0.13793103448275862,0.04532577903682722,353,0.06871715008759977,0.35514018691588783
09009352100,B,0.95783132530120485,0.08885542168674698,0.36399064692127825,0.17593984962406015,0.16412213740458015,1330,0.2845528455284553,0.47230320699708456
09009352200,B,0.8362282878411911,0.06947890818858561,0.12121212121212122,0.024242424242424242,0.16359163591635917,825,0.24671052631578946,0.7137096774193549
09009352300,B,0.8739635157545605,0.12271973466003316,0.3903420523138833,0.11871227364185111,0.07444668008048294,994,0.32335718932986335,0.7460732984293194
09009352400,B,0.8058419243986255,0.20790378006872853,0.24676724137931033,0.057112068965517244,0.17456896551724133,928,0.21206581352833637,0.5702127659574469
09009352500,B,0.901010101010101,0.16565656565656567,0.0237741456166419,0.07280832095096583,0.15347334410339253,673,0.1991713524711453,0.59375
09009352600,B,0.8507223113964687,0.16051364365971107,0.23593287265547877,0,0,1035,0.20466679849713268,0.4937655860349127
09009352701,B,0.6071428571428572,0.11688311688311688,0.08123791102514506,0,0.10556621880998085,521,0.16357927786499216,0.8040816326530612
09009352702,B,0.9099099099099099,0.12462462462462462,0.009718172983479106,0.0826044703595724,0.31702544031311153,1046,0.17272126816380448,0.704119850187266
09009352800,B,0.9533073929961089,0.042801556420233464,0.3008048289738431,0.06539235412474849,0.20572640509013784,994,0.15306436710809979,0.7976539589442815
09009361100,B,0.8394160583941606,0.5036496350364964,0.03468208092485549,0,0.040000000000000036,175,0.024407252440725245,0
09009361200,B,1,0.1391304347826087,0,0.06382978723404255,0,236,0.04290909090909091,0
09009361300,B,1,0.40540540540540543,0,0,0.013333333333333308,75,0.0167973124300112,0.3333333333333333
09009361401,B,0.8925619834710744,0.5330578512396694,0.396875,0,0.40740740740740744,513,0.12688597576057384,1
09009361402,B,1,0.15,0.058823529411764705,0.032388663967611336,0.19028340080971662,247,0.08482142857142858,1
09009361500,B,0.9014195583596214,0.33201892744479494,0.21324565523720057,0.014522821576763486,0.16917446116307444,2459,0.26609674277675577,0.6248313090418354
09009990000,B,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
09009120100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009120200,N,0,0,0,0,0,20,0.002944640753828033,NaN
09009125100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009125200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009125300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009125400,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009130101,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009130102,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009130200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009140100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009140200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009140300,N,1,0,0,0,0,13,0.00392749244712991,1
09009140400,N,NaN,NaN,1,1,1,30,0.0069332100762653105,NaN
09009140500,N,1,0,1,0,0,127,0.02882433045846573,1
09009140600,N,NaN,NaN,1,0,0,14,0.00220125786163522,NaN
09009140700,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009140800,N,1,0,0,1,0,10,0.0021734405564007822,0
09009140900,N,0.39473684210526316,0,0.6052631578947368,0,0.6052631578947368,38,0.007966457023060796,NaN
09009141000,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009141100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009141200,N,1,0,0,0.8258064516129032,0,155,0.028794352591491733,NaN
09009141300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009141400,N,1,1,0,0,0,12,0.002325581395348837,0
09009141500,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009141600,N,1,0.1,0,0,0.5,18,0.003161222339304531,NaN
09009141800,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009141900,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009142000,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009142100,N,1,1,0,0,1,22,0.011646373742721016,1
09009142200,N,1,0,1,0,0,5,0.0031685678073510772,NaN
09009142300,N,0,0,0,0,1,9,0.0012401818933443572,0
09009142400,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009142500,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009142601,N,1,0,0,0,0,28,0.003575076608784474,0
09009142603,N,1,0,1,0,0,22,0.005166744950681071,0
09009142604,N,1,0,NaN,NaN,0,7,0.001956400223588597,NaN
09009142700,N,1,0,0,0,0,23,0.0023546273546273546,0
09009142800,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009150100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009150200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009150300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009150400,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009150500,N,NaN,NaN,0,0,0,17,0.0038185085354896678,NaN
09009150600,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009150700,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009150800,N,1,0,0,0,1,8,0.002045512656609563,0
09009150900,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009151000,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009151100,N,1,0.9122807017543859,0,0,0,57,0.008152173913043478,0
09009151200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009154100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009154200,N,1,1,0,0,0,38,0.004949205522271425,1
09009154500,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009154600,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009154700,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009154800,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009154900,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009155000,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009155100,N,1,0,0,0,0,27,0.00806692560501942,NaN
09009157100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009157200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009157300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009157400,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009160100,N,1,0,0,0,0,93,0.02780269058295964,1
09009160200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009161100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009165100,N,1,0,0,0,0,25,0.005323679727427598,NaN
09009165200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009165300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009165400,N,0.41666666666666663,0.4166666666666667,0,0,0,36,0.00718849840255591,0
09009165500,N,0,0,0,0.8571428571428571,0.1428571428571429,35,0.00700560448358687,1
09009165600,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009165700,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009165801,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009165802,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009165900,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009166001,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009166002,N,NaN,NaN,NaN,0,1,6,7.978723404255319e-4,NaN
09009167100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009167201,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009167202,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009167300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009170100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009170200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009170300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009170400,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009170500,N,1,1,0,0,0,2,3.028467595396729e-4,NaN
09009170600,N,1,0,0,0.2647058823529412,0,34,0.012927756653992395,0
09009170700,N,1,0,0,0,0,8,0.002982848620432513,0
09009170800,N,1,1,NaN,NaN,0,4,5.701254275940707e-4,NaN
09009170900,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009171000,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009171100,N,1,0,1,1,1,14,0.002329450915141431,NaN
09009171200,N,NaN,NaN,0,0,0,145,0.016136211885154687,NaN
09009171300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009171400,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009171500,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009171600,N,1,0,0,0,0,33,0.006431494835314753,1
09009171700,N,1,1,0,0,0,17,0.0039044556729444188,1
09009175100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009175200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009175300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009175400,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009175500,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009175600,N,1,0,0,0,0,10,0.002024701356549909,0
09009175700,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009175800,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009175900,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009176000,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009180100,N,1,0.5853658536585366,0.5853658536585366,0,0,41,0.005308130502330399,NaN
09009180200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009180300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009180400,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009180500,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009180601,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009180602,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009184100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009184200,N,1,1,0,0,0,1,2.1362956633198035e-4,NaN
09009184300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009184400,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009184500,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009184600,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009184700,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009186100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009186200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009190100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009190200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009190301,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009190302,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009190303,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009194100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009194201,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009194202,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009341100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009343101,N,0.4782608695652174,0,NaN,NaN,0.4782608695652174,46,0.007025045815516188,NaN
09009343102,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009343200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009343300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009343400,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009344100,N,NaN,NaN,0,0,0,17,0.003263582261470532,NaN
09009344200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009345100,N,1,0,0,0,0,24,0.0032025620496397116,NaN
09009345201,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009345202,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009345300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009345400,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009346101,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009346102,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009347100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009347200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009348111,N,0,0,0,0,0,6,0.0021994134897360706,NaN
09009348122,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009348123,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009348124,N,0,0,0,0,0,11,0.004217791411042945,0
09009348125,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009350100,N,1,0,1,0,0,14,0.0031510240828269186,1
09009350200,N,0,0,0.6333333333333333,0.36666666666666664,0,30,0.007471980074719801,0
09009350300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009350400,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009350500,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009350800,N,0,0,NaN,NaN,0,7,0.0010450880859958196,NaN
09009350900,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009351000,N,1,0,0,0,0,44,0.009832402234636871,0
09009351100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009351200,N,NaN,NaN,0,0,0,10,0.001941747572815534,NaN
09009351300,N,0.5526315789473684,0,1,0,0,38,0.006004108073945331,1
09009351400,N,0,0,0,0,0,13,0.002406516105146242,0
09009351500,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009351601,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009351602,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009351700,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009351800,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009351900,N,NaN,NaN,NaN,0,0,5,0.00181422351233672,NaN
09009352000,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009352100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009352200,N,0.4,0,0.7777777777777778,0,0,18,0.005382775119617225,0.6
09009352300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009352400,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009352500,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009352600,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009352701,N,0,0,0.3870967741935484,0,0,31,0.009733124018838305,1
09009352702,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009352800,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009361100,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009361200,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009361300,N,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009361401,N,NaN,NaN,NaN,0,1,1,2.473410833539451e-4,NaN
09009361402,N,NaN,NaN,NaN,0,0,5,0.001717032967032967,NaN
09009361500,N,1,0,0,0,1,16,0.0017314143490964181,NaN
09009990000,N,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
09009120100,A,1,0.19298245614035087,0.2361111111111111,0,0,72,0.010735052929774861,0.6666666666666666
09009120200,A,0.3041237113402062,0.061855670103092786,0.0926517571884984,0.5015974440894568,0.09235668789808915,314,0.04623085983510012,0.2033898305084746
09009125100,A,NaN,NaN,NaN,NaN,NaN,0,0,NaN
09009125200,A,1,0.5769230769230769,0.3333333333333333,0,0.33333333333333337,78,0.012260295504558314,0
09009125300,A,0.8729281767955801,0.1270718232044199,0,0,0.19704433497536944,203,0.03325143325143325,0.8916666666666667
09009125400,A,0.8125,0.71875,0,0.1016949152542373,0.10169491525423724,59,0.01632540121748755,0.7142857142857143
09009130101,A,1,1,0,0,0,49,0.009193245778611633,1
09009130102,A,0.6206896551724138,0.2413793103448276,0,0,0,29,0.010058966354491848,0
09009130200,A,1,1,0,0,0,170,0.018573145416803234,0
