Unique ID,Street address,City,State,ZIP
20054,OAKLEY ST,New Haven,CT,
20055,33 BURWELL ST,New Haven,CT,
20056,13 CHESTER ST,New Haven,CT,
20057,15 CHESTER ST,New Haven,CT,
20058,19 CHESTER ST,New Haven,CT,
20059,25 CHESTER ST,New Haven,CT,
20060,29 CHESTER ST,New Haven,CT,
20061,35 CHESTER ST,New Haven,CT,
20062,37 CHESTER ST,New Haven,CT,
20063,7 ELIZABETH ANN DR,New Haven,CT,
20064,47 CHESTER ST,New Haven,CT,
20065,51 CHESTER ST,New Haven,CT,
20066,138 OAKLEY ST,New Haven,CT,
20067,132 OAKLEY ST,New Haven,CT,
20068,128 OAKLEY ST,New Haven,CT,
20069,126 OAKLEY ST,New Haven,CT,
20070,124 OAKLEY ST,New Haven,CT,
20071,70 IRVINGTON ST,New Haven,CT,
20072,64 IRVINGTON ST,New Haven,CT,
20073,60 IRVINGTON ST,New Haven,CT,
20074,CLARENDON ST,New Haven,CT,
20075,54 IRVINGTON ST,New Haven,CT,
20076,50 IRVINGTON ST,New Haven,CT,
20077,42 IRVINGTON ST,New Haven,CT,
20078,38 IRVINGTON ST,New Haven,CT,
20079,34 IRVINGTON ST,New Haven,CT,
20080,30 IRVINGTON ST,New Haven,CT,
20081,24 IRVINGTON ST,New Haven,CT,
20082,20 IRVINGTON ST,New Haven,CT,
20083,5 BURWELL ST,New Haven,CT,
20084,BURWELL ST,New Haven,CT,
20085,147 ELIZABETH ANN DR,New Haven,CT,
20086,BURWELL ST,New Haven,CT,
20087,29 BURWELL ST,New Haven,CT,
20088,135 OAKLEY ST,New Haven,CT,
20089,138 PEAT MEADOW RD,New Haven,CT,
20090,136 PEAT MEADOW RD,New Haven,CT,
20091,91 CHESTER ST,New Haven,CT,
20092,118 IRVINGTON ST,New Haven,CT,
20093,112 IRVINGTON ST,New Haven,CT,
20094,108 IRVINGTON ST,New Haven,CT,
20095,115 OAKLEY ST,New Haven,CT,
20096,1 TOWNSEND AV #A,New Haven,CT,
20097,141 ELIZABETH ANN DR,New Haven,CT,
20098,121 OAKLEY ST,New Haven,CT,
20099,125 OAKLEY ST,New Haven,CT,
20100,127 OAKLEY ST,New Haven,CT,
20101,133 OAKLEY ST,New Haven,CT,
20102,55 BURWELL ST,New Haven,CT,
20103,274 PEAT MEADOW RD,New Haven,CT,
20104,262 PEAT MEADOW RD,New Haven,CT,
20105,256 PEAT MEADOW RD,New Haven,CT,
20106,250 PEAT MEADOW RD,New Haven,CT,
20107,244 PEAT MEADOW RD,New Haven,CT,
20108,131 ELIZABETH ANN DR,New Haven,CT,
20109,158 OAKLEY ST,New Haven,CT,
20110,60 CHESTER ST,New Haven,CT,
20111,56 CHESTER ST,New Haven,CT,
20112,50 CHESTER ST,New Haven,CT,
20113,38 CHESTER ST,New Haven,CT,
20114,30 CHESTER ST,New Haven,CT,
20115,28 CHESTER ST,New Haven,CT,
20116,20 CHESTER ST,New Haven,CT,
20117,43 BURWELL ST,New Haven,CT,
20118,47 BURWELL ST,New Haven,CT,
20119,125 ELIZABETH ANN DR,New Haven,CT,
20120,51 BURWELL ST,New Haven,CT,
20121,171 OAKLEY ST,New Haven,CT,
20122,190 PEAT MEADOW RD,New Haven,CT,
20123,182 PEAT MEADOW RD,New Haven,CT,
20124,178 PEAT MEADOW RD,New Haven,CT,
20125,172 PEAT MEADOW RD,New Haven,CT,
20126,164 PEAT MEADOW RD,New Haven,CT,
20127,90 CHESTER ST,New Haven,CT,
20128,145 OAKLEY ST,New Haven,CT,
20129,155 OAKLEY ST,New Haven,CT,
20130,117 ELIZABETH ANN DR,New Haven,CT,
20131,165 OAKLEY ST,New Haven,CT,
20132,1287 TOWNSEND AV,New Haven,CT,
20133,40 BURWELL ST #40,New Haven,CT,
20134,44 BURWELL ST #44,New Haven,CT,
20135,42 BURWELL ST #42,New Haven,CT,
20136,36 BURWELL ST,New Haven,CT,
20137,32 BURWELL ST,New Haven,CT,
20138,1269 TOWNSEND AV,New Haven,CT,
20139,1273 TOWNSEND AV,New Haven,CT,
20140,1285 TOWNSEND AV,New Haven,CT,
20141,103 ELIZABETH ANN DR,New Haven,CT,
20142,PEAT MEADOW RD,New Haven,CT,
20143,PEAT MEADOW RD,New Haven,CT,
20144,115 PEAT MEADOW RD,New Haven,CT,
20145,610 FORBES AV,New Haven,CT,
20146,BURWELL ST,New Haven,CT,
20147,BURWELL ST,New Haven,CT,
20148,RUSSELL ST,New Haven,CT,
20149,211 PEAT MEADOW RD,New Haven,CT,
20150,BURWELL ST,New Haven,CT,
20151,81 BURWELL ST,New Haven,CT,
20152,109 ELIZABETH ANN DR,New Haven,CT,
20153,89 BURWELL ST,New Haven,CT,
20154,95 BURWELL ST,New Haven,CT,
20155,101 BURWELL ST,New Haven,CT,
20156,109 BURWELL ST,New Haven,CT,
20157,115 BURWELL ST,New Haven,CT,
20158,121 BURWELL ST,New Haven,CT,
20159,127 BURWELL ST,New Haven,CT,
20160,131 BURWELL ST,New Haven,CT,
20161,135 BURWELL ST,New Haven,CT,
20162,139 BURWELL ST,New Haven,CT,
20163,83 ELIZABETH ANN DR,New Haven,CT,
20164,143 BURWELL ST,New Haven,CT,
20165,147 BURWELL ST,New Haven,CT,
20166,157 BURWELL ST,New Haven,CT,
20167,163 BURWELL ST,New Haven,CT,
20168,175 BURWELL ST,New Haven,CT,
20169,193 BURWELL ST,New Haven,CT,
20170,BURWELL ST,New Haven,CT,
20171,195 BURWELL ST,New Haven,CT,
20172,197 BURWELL ST,New Haven,CT,
20173,BURWELL ST,New Haven,CT,
20174,53 HUNTINGTON RD,New Haven,CT,
20175,MILTON ST,New Haven,CT,
20176,80 MILTON ST,New Haven,CT,
20177,70 MILTON ST,New Haven,CT,
20178,74 MILTON ST,New Haven,CT,
20179,76 MILTON ST,New Haven,CT,
20180,78 MILTON ST,New Haven,CT,
20181,66 MILTON ST,New Haven,CT,
20182,62 MILTON ST,New Haven,CT,
20183,58 MILTON ST,New Haven,CT,
20184,50 MILTON ST,New Haven,CT,
20185,41 HUNTINGTON RD,New Haven,CT,
20186,42 MILTON ST,New Haven,CT,
20187,36 MILTON ST,New Haven,CT,
20188,MILTON ST,New Haven,CT,
20189,MILTON ST,New Haven,CT,
20190,MILTON ST,New Haven,CT,
20191,14 MILTON ST,New Haven,CT,
20192,255 PEAT MEADOW RD,New Haven,CT,
20193,PEAT MEADOW RD,New Haven,CT,
20194,BURWELL ST,New Haven,CT,
20195,BURWELL ST,New Haven,CT,
20196,37 HUNTINGTON RD,New Haven,CT,
20197,BURWELL ST,New Haven,CT,
20198,20 BELLEVUE ST,New Haven,CT,
20199,10 BELLEVUE ST,New Haven,CT,
20200,8 BELLEVUE ST,New Haven,CT,
20201,29 RIVERVIEW RD,New Haven,CT,
20202,45 RIVERVIEW RD,New Haven,CT,
20203,10 CROFTON ST,New Haven,CT,
20204,3 CROFTON ST,New Haven,CT,
20205,15 CROFTON ST,New Haven,CT,
20206,25 CROFTON ST,New Haven,CT,
20207,1 TOWNSEND AV #B,New Haven,CT,
20208,29 HUNTINGTON RD,New Haven,CT,
20209,RIVERVIEW RD,New Haven,CT,
20210,RIVERVIEW RD,New Haven,CT,
20211,45 CROFTON ST,New Haven,CT,
20212,59 CROFTON ST,New Haven,CT,
20213,65 CROFTON ST,New Haven,CT,
20214,79 CROFTON ST,New Haven,CT,
20215,91 CROFTON ST,New Haven,CT,
20216,103 CROFTON ST,New Haven,CT,
20217,115 CROFTON ST,New Haven,CT,
20218,125 CROFTON ST,New Haven,CT,
20219,23 HUNTINGTON RD,New Haven,CT,
20220,135 CROFTON ST,New Haven,CT,
20221,79 CABOT ST,New Haven,CT,
20222,90 OVERLOOK ST,New Haven,CT,
20223,84 OVERLOOK ST,New Haven,CT,
20224,OVERLOOK ST,New Haven,CT,
20225,OVERLOOK ST,New Haven,CT,
20226,OVERLOOK ST,New Haven,CT,
20227,OVERLOOK ST,New Haven,CT,
20228,OVERLOOK ST,New Haven,CT,
20229,OVERLOOK ST,New Haven,CT,
20230,OVERLOOK ST,New Haven,CT,
20231,OVERLOOK ST,New Haven,CT,
20232,OVERLOOK ST,New Haven,CT,
20233,OVERLOOK ST,New Haven,CT,
20234,OVERLOOK ST,New Haven,CT,
20235,OVERLOOK ST,New Haven,CT,
20236,186 BURWELL ST,New Haven,CT,
20237,182 BURWELL ST,New Haven,CT,
20238,178 BURWELL ST,New Haven,CT,
20239,174 BURWELL ST,New Haven,CT,
20240,87 CLARENDON ST,New Haven,CT,
20241,170 BURWELL ST,New Haven,CT,
20242,160 BURWELL ST,New Haven,CT,
20243,BURWELL ST,New Haven,CT,
20244,140 BURWELL ST,New Haven,CT,
20245,134 BURWELL ST,New Haven,CT,
20246,130 BURWELL ST,New Haven,CT,
20247,120 BURWELL ST,New Haven,CT,
20248,112 BURWELL ST,New Haven,CT,
20249,106 BURWELL ST,New Haven,CT,
20250,QUINNIPIAC AV,New Haven,CT,
20251,95 CLARENDON ST,New Haven,CT,
20252,67 QUINNIPIAC AV #67,New Haven,CT,
20253,65 QUINNIPIAC AV #65,New Haven,CT,
20254,63 QUINNIPIAC AV #63,New Haven,CT,
20255,61 QUINNIPIAC AV #61,New Haven,CT,
20256,59 QUINNIPIAC AV #59,New Haven,CT,
20257,57 QUINNIPIAC AV #57,New Haven,CT,
20258,55 QUINNIPIAC AV #55,New Haven,CT,
20259,53 QUINNIPIAC AV #53,New Haven,CT,
20260,51 QUINNIPIAC AV #51,New Haven,CT,
20261,49 QUINNIPIAC AV #49,New Haven,CT,
20262,105 CLARENDON ST,New Haven,CT,
20263,47 QUINNIPIAC AV #47,New Haven,CT,
20264,45 QUINNIPIAC AV #45,New Haven,CT,
20265,43 QUINNIPIAC AV #43,New Haven,CT,
20266,41 QUINNIPIAC AV #41,New Haven,CT,
20267,39 QUINNIPIAC AV #39,New Haven,CT,
20268,37 QUINNIPIAC AV #37,New Haven,CT,
20269,FAIRMONT AV,New Haven,CT,
20270,37 FAIRMONT AV,New Haven,CT,
20271,3 FARREN AV,New Haven,CT,
20272,9 FARREN AV,New Haven,CT,
20273,8 ELIZABETH ANN DR,New Haven,CT,
20274,15 FARREN AV,New Haven,CT,
20275,17 FARREN AV,New Haven,CT,
20276,31 FARREN AV #A-1,New Haven,CT,
20277,31 FARREN AV #A-2,New Haven,CT,
20278,31 FARREN AV #A-3,New Haven,CT,
20279,31 FARREN AV #A-4,New Haven,CT,
20280,31 FARREN AV #A-5,New Haven,CT,
20281,31 FARREN AV #A-6,New Haven,CT,
20282,31 FARREN AV #A-7,New Haven,CT,
20283,31 FARREN AV #A-8,New Haven,CT,
20284,18 ELIZABETH ANN DR,New Haven,CT,
20285,140 QUINNIPIAC AV #B-1,New Haven,CT,
20286,140 QUINNIPIAC AV #B-2,New Haven,CT,
20287,140 QUINNIPIAC AV #B-3,New Haven,CT,
20288,140 QUINNIPIAC AV #B-4,New Haven,CT,
20289,140 QUINNIPIAC AV #B-5,New Haven,CT,
20290,140 QUINNIPIAC AV #B-6,New Haven,CT,
20291,140 QUINNIPIAC AV #B-7,New Haven,CT,
20292,140 QUINNIPIAC AV #B-8,New Haven,CT,
20293,23 FARREN AV #C-1,New Haven,CT,
20294,23 FARREN AV #C-2,New Haven,CT,
20295,28 ELIZABETH ANN DR,New Haven,CT,
20296,23 FARREN AV #C-3,New Haven,CT,
20297,23 FARREN AV #C-4,New Haven,CT,
20298,23 FARREN AV #C-5,New Haven,CT,
20299,23 FARREN AV #C-6,New Haven,CT,
20300,23 FARREN AV #C-7,New Haven,CT,
20301,23 FARREN AV #C-8,New Haven,CT,
20302,35 FARREN AV,New Haven,CT,
20303,39 FARREN AV,New Haven,CT,
20304,43 FARREN AV,New Haven,CT,
20305,51 FARREN AV,New Haven,CT,
20306,32 ELIZABETH ANN DR,New Haven,CT,
20307,53 FARREN AV,New Haven,CT,
20308,59 FARREN AV,New Haven,CT,
20309,65 FARREN AV,New Haven,CT,
20310,67 FARREN AV,New Haven,CT,
20311,69 FARREN AV,New Haven,CT,
20312,77 FARREN AV,New Haven,CT,
20313,91 FARREN AV,New Haven,CT,
20314,95 FARREN AV,New Haven,CT,
20315,185 FULTON ST,New Haven,CT,
20316,209 FULTON ST,New Haven,CT,
20317,9 TOWNSEND AV,New Haven,CT,
20318,821 TOWNSEND AV,New Haven,CT,
20319,215 FULTON ST,New Haven,CT,
20320,217 FULTON ST,New Haven,CT,
20321,210 QUINNIPIAC AV,New Haven,CT,
20322,200 QUINNIPIAC AV,New Haven,CT,
20323,196 QUINNIPIAC AV,New Haven,CT,
20324,192 QUINNIPIAC AV,New Haven,CT,
20325,188 QUINNIPIAC AV,New Haven,CT,
20326,184 QUINNIPIAC AV,New Haven,CT,
20327,180 QUINNIPIAC AV,New Haven,CT,
20328,172 QUINNIPIAC AV,New Haven,CT,
20329,29 SOUND VIEW TER,New Haven,CT,
20330,168 QUINNIPIAC AV,New Haven,CT,
20331,164 QUINNIPIAC AV,New Haven,CT,
20332,160 QUINNIPIAC AV,New Haven,CT,
20333,112 QUINNIPIAC AV,New Haven,CT,
20334,98 QUINNIPIAC AV,New Haven,CT,
20335,94 QUINNIPIAC AV,New Haven,CT,
20336,88 QUINNIPIAC AV,New Haven,CT,
20337,84 QUINNIPIAC AV,New Haven,CT,
20338,19 FAIRMONT AV,New Haven,CT,
20339,QUINNIPIAC AV,New Haven,CT,
20340,39 SOUND VIEW TER,New Haven,CT,
20341,50 QUINNIPIAC AV,New Haven,CT,
20342,20 FARREN AV,New Haven,CT,
20343,28 FARREN AV,New Haven,CT,
20344,87 FAIRMONT AV,New Haven,CT,
20345,91 FAIRMONT AV,New Haven,CT,
20346,97 FAIRMONT AV,New Haven,CT,
20347,107 FAIRMONT AV,New Haven,CT,
20348,111 FAIRMONT AV,New Haven,CT,
20349,115 FAIRMONT AV,New Haven,CT,
20350,117 FAIRMONT AV,New Haven,CT,
20351,49 SOUND VIEW TER,New Haven,CT,
20352,121 FAIRMONT AV,New Haven,CT,
20353,125 FAIRMONT AV,New Haven,CT,
20354,86 FARREN AV,New Haven,CT,
20355,74 FARREN AV,New Haven,CT,
20356,70 FARREN AV,New Haven,CT,
20357,66 FARREN AV,New Haven,CT,
20358,62 FARREN AV,New Haven,CT,
20359,60 FARREN AV,New Haven,CT,
20360,52 FARREN AV,New Haven,CT,
20361,48 FARREN AV,New Haven,CT,
20362,59 SOUND VIEW TER,New Haven,CT,
20363,46 FARREN AV,New Haven,CT,
20364,FARREN AV,New Haven,CT,
20365,50 CHAMBERLAIN ST,New Haven,CT,
20366,26 CHAMBERLAIN PL,New Haven,CT,
20367,28 CHAMBERLAIN PL,New Haven,CT,
20368,30 CHAMBERLAIN PL,New Haven,CT,
20369,34 CHAMBERLAIN PL,New Haven,CT,
20370,63 FULTON ST,New Haven,CT,
20371,87 FULTON ST,New Haven,CT,
20372,75 SOUND VIEW TER,New Haven,CT,
20373,110 FAIRMONT AV,New Haven,CT,
20374,104 FAIRMONT AV,New Haven,CT,
20375,70 FAIRMONT AV,New Haven,CT,
20376,56 FAIRMONT AV,New Haven,CT,
20377,64 CHAMBERLAIN ST,New Haven,CT,
20378,54 CHAMBERLAIN ST,New Haven,CT,
20379,172 FORBES AV,New Haven,CT,
20380,16 WHEELER ST,New Haven,CT,
20381,77 WHEELER ST,New Haven,CT,
20382,69 WHEELER ST,New Haven,CT,
20383,85 SOUND VIEW TER,New Haven,CT,
20384,33 LAURA ST,New Haven,CT,
20385,44 LAURA ST,New Haven,CT,
20386,222 FORBES AV,New Haven,CT,
20387,206 FORBES AV,New Haven,CT,
20388,192 FORBES AV,New Haven,CT,
20389,49 WHEELER ST,New Haven,CT,
20390,57 WHEELER ST,New Haven,CT,
20391,61 WHEELER ST,New Haven,CT,
20392,65 WHEELER ST,New Haven,CT,
20393,95 SOUND VIEW TER,New Haven,CT,
20394,99 LAURA ST,New Haven,CT,
20395,57 GOODWIN ST,New Haven,CT,
20396,85 LAURA ST,New Haven,CT,
20397,LAURA ST,New Haven,CT,
20398,59 GOODWIN ST,New Haven,CT,
20399,61 GOODWIN ST,New Haven,CT,
20400,104 FULTON ST,New Haven,CT,
20401,100 FULTON ST,New Haven,CT,
20402,76 FULTON ST,New Haven,CT,
20403,66 FULTON ST,New Haven,CT,
20404,105 SOUND VIEW TER,New Haven,CT,
20405,LAURA ST,New Haven,CT,
20406,64 FULTON ST,New Haven,CT,
20407,62 FULTON ST,New Haven,CT,
20408,60 FULTON ST,New Haven,CT,
20409,65 LAURA ST,New Haven,CT,
20410,58 FULTON ST,New Haven,CT,
20411,55 LAURA ST,New Haven,CT,
20412,52 FULTON ST,New Haven,CT,
20413,47 LAURA ST,New Haven,CT,
20414,48 FULTON ST,New Haven,CT,
20415,115 SOUND VIEW TER,New Haven,CT,
20416,LAURA ST,New Haven,CT,
20417,44 FULTON ST,New Haven,CT,
20418,43 LAURA ST,New Haven,CT,
20419,34 FULTON ST,New Haven,CT,
20420,14 FULTON ST,New Haven,CT,
20421,244 FORBES AV,New Haven,CT,
20422,234 FORBES AV,New Haven,CT,
20423,55 FULTON ST,New Haven,CT,
20424,31 FULTON ST,New Haven,CT,
20425,6 CHAMBERLAIN ST #1,New Haven,CT,
20426,17 JOHNSTON ST,New Haven,CT,
20427,125 SOUND VIEW TER,New Haven,CT,
20428,8 CHAMBERLAIN ST #2,New Haven,CT,
20429,10 CHAMBERLAIN ST #3,New Haven,CT,
20430,12 CHAMBERLAIN ST #4,New Haven,CT,
20431,14 CHAMBERLAIN ST #5,New Haven,CT,
20432,16 CHAMBERLAIN ST #6,New Haven,CT,
20433,18 CHAMBERLAIN ST #7,New Haven,CT,
20434,20 CHAMBERLAIN ST #8,New Haven,CT,
20435,22 CHAMBERLAIN ST #9,New Haven,CT,
20436,24 CHAMBERLAIN ST #10,New Haven,CT,
20437,26 CHAMBERLAIN ST #11,New Haven,CT,
20438,135 SOUND VIEW TER,New Haven,CT,
20439,1 CHAMBERLAIN PL,New Haven,CT,
20440,3 CHAMBERLAIN PL,New Haven,CT,
20441,5 CHAMBERLAIN PL,New Haven,CT,
20442,7 CHAMBERLAIN PL,New Haven,CT,
20443,9 CHAMBERLAIN PL,New Haven,CT,
20444,11 CHAMBERLAIN PL,New Haven,CT,
20445,15 CHAMBERLAIN PL,New Haven,CT,
20446,17 CHAMBERLAIN PL,New Haven,CT,
20447,19 CHAMBERLAIN PL,New Haven,CT,
20448,21 CHAMBERLAIN PL,New Haven,CT,
20449,145 SOUND VIEW TER,New Haven,CT,
20450,46 CHAMBERLAIN ST #B,New Haven,CT,
20451,46 CHAMBERLAIN ST #A,New Haven,CT,
20452,44 CHAMBERLAIN ST #B,New Haven,CT,
20453,44 CHAMBERLAIN ST #A,New Haven,CT,
20454,42 CHAMBERLAIN ST #B,New Haven,CT,
20455,42 CHAMBERLAIN ST #A,New Haven,CT,
20456,40 CHAMBERLAIN ST #B,New Haven,CT,
20457,40 CHAMBERLAIN ST #A,New Haven,CT,
20458,34 CHAMBERLAIN ST #B,New Haven,CT,
20459,34 CHAMBERLAIN ST #A,New Haven,CT,
20460,4 HORSLEY AV,New Haven,CT,
20461,32 CHAMBERLAIN ST #B,New Haven,CT,
20462,32 CHAMBERLAIN ST #A,New Haven,CT,
20463,30 CHAMBERLAIN ST #B,New Haven,CT,
20464,30 CHAMBERLAIN ST #A,New Haven,CT,
20465,28 CHAMBERLAIN ST #C,New Haven,CT,
20466,28 CHAMBERLAIN ST #B,New Haven,CT,
20467,28 CHAMBERLAIN ST #A,New Haven,CT,
20468,36 CHAMBERLAIN ST #A,New Haven,CT,
20469,36 CHAMBERLAIN ST #B,New Haven,CT,
20470,38 CHAMBERLAIN ST #A,New Haven,CT,
20471,2 HORSLEY AV,New Haven,CT,
20472,38 CHAMBERLAIN ST #B,New Haven,CT,
20473,48 CHAMBERLAIN ST #B,New Haven,CT,
20474,48 CHAMBERLAIN ST #A,New Haven,CT,
20475,290 FORBES AV,New Haven,CT,
20476,282 FORBES AV,New Haven,CT,
20477,270 FORBES AV,New Haven,CT,
20478,262 FORBES AV,New Haven,CT,
20479,11 FULTON ST,New Haven,CT,
20480,13 FULTON ST,New Haven,CT,
20481,WATERFRONT ST,New Haven,CT,
20482,HORSLEY AV,New Haven,CT,
20483,400 WATERFRONT ST,New Haven,CT,
20484,410 WATERFRONT ST,New Haven,CT,
20485,280 WATERFRONT ST,New Haven,CT,
20486,201 WATERFRONT ST,New Haven,CT,
20487,333 WATERFRONT ST,New Haven,CT,
20488,WATERFRONT ST,New Haven,CT,
20489,161 FORBES AV,New Haven,CT,
20490,153 FORBES AV,New Haven,CT,
20491,LONG WHARF DR,New Haven,CT,
20492,585 LONG WHARF DR,New Haven,CT,
20493,TUTTLE DR,New Haven,CT,
20494,LONG WHARF DR,New Haven,CT,
20495,85 FORBES AV,New Haven,CT,
20496,500 WATERFRONT ST,New Haven,CT,
20497,FORBES AV,New Haven,CT,
20498,74 FORBES AV,New Haven,CT,
20499,120 FORBES AV,New Haven,CT,
20500,FORBES AV,New Haven,CT,
20501,134 FORBES AV,New Haven,CT,
20502,FORBES AV,New Haven,CT,
20503,FORBES AV,New Haven,CT,
20504,174 TUTTLE DR,New Haven,CT,
20505,196 FAIRMONT AV,New Haven,CT,
20506,190 FAIRMONT AV,New Haven,CT,
20507,186 FAIRMONT AV,New Haven,CT,
20508,180 FAIRMONT AV,New Haven,CT,
20509,176 FAIRMONT AV,New Haven,CT,
20510,168 FAIRMONT AV,New Haven,CT,
20511,164 FAIRMONT AV,New Haven,CT,
20512,156 FAIRMONT AV,New Haven,CT,
20513,150 FAIRMONT AV,New Haven,CT,
20514,146 FAIRMONT AV,New Haven,CT,
20515,168 TUTTLE DR,New Haven,CT,
20516,140 FAIRMONT AV,New Haven,CT,
20517,134 FAIRMONT AV,New Haven,CT,
20518,140 FULTON ST,New Haven,CT,
20519,126 FULTON ST,New Haven,CT,
20520,130 FULTON ST,New Haven,CT,
20521,106 FULTON ST,New Haven,CT,
20522,74 GOODWIN ST,New Haven,CT,
20523,64 GOODWIN ST,New Haven,CT,
20524,50 GOODWIN ST,New Haven,CT,
20525,46 GOODWIN ST,New Haven,CT,
20526,160 TUTTLE DR,New Haven,CT,
20527,20 GOODWIN ST,New Haven,CT,
20528,102 WHEELER ST,New Haven,CT,
20529,FAIRMONT AV,New Haven,CT,
20530,GOODWIN ST,New Haven,CT,
20531,WHEELER ST,New Haven,CT,
20532,70 FERRY ST,New Haven,CT,
20533,270 FAIRMONT AV,New Haven,CT,
20534,266 FAIRMONT AV,New Haven,CT,
20535,258 FAIRMONT AV,New Haven,CT,
20536,135 FAIRMONT AV,New Haven,CT,
20537,30 DOUGLASS AV,New Haven,CT,
20538,150 TUTTLE DR,New Haven,CT,
20539,139 FAIRMONT AV,New Haven,CT,
20540,143 FAIRMONT AV,New Haven,CT,
20541,153 FAIRMONT AV,New Haven,CT,
20542,159 FAIRMONT AV,New Haven,CT,
20543,163 FAIRMONT AV,New Haven,CT,
20544,169 FAIRMONT AV,New Haven,CT,
20545,175 FAIRMONT AV,New Haven,CT,
20546,179 FAIRMONT AV,New Haven,CT,
20547,181 FAIRMONT AV,New Haven,CT,
20548,187 FAIRMONT AV,New Haven,CT,
20549,144 TUTTLE DR,New Haven,CT,
20550,193 FAIRMONT AV,New Haven,CT,
20551,197 FAIRMONT AV,New Haven,CT,
20552,LANCRAFT ST,New Haven,CT,
20553,24 LANCRAFT ST,New Haven,CT,
20554,136 FARREN AV,New Haven,CT,
20555,120 FARREN AV,New Haven,CT,
20556,118 FARREN AV,New Haven,CT,
20557,112 FARREN AV,New Haven,CT,
20558,136 TUTTLE DR,New Haven,CT,
20559,106 FARREN AV,New Haven,CT,
20560,102 FARREN AV,New Haven,CT,
20561,100 FARREN AV,New Haven,CT,
20562,94 FARREN AV,New Haven,CT,
20563,101 FARREN AV,New Haven,CT,
20564,103 FARREN AV,New Haven,CT,
20565,107 FARREN AV,New Haven,CT,
20566,111 FARREN AV,New Haven,CT,
20567,117 FARREN AV,New Haven,CT,
20568,123 FARREN AV,New Haven,CT,
20569,128 TUTTLE DR,New Haven,CT,
20570,125 FARREN AV,New Haven,CT,
20571,131 FARREN AV,New Haven,CT,
20572,139 FARREN AV,New Haven,CT,
20573,30 PARDEE ST,New Haven,CT,
20574,28 PARDEE ST,New Haven,CT,
20575,18 PARDEE ST,New Haven,CT,
20576,14 PARDEE ST,New Haven,CT,
20577,10 PARDEE ST,New Haven,CT,
20578,6 PARDEE ST,New Haven,CT,
20579,120 TUTTLE DR,New Haven,CT,
20580,222 FULTON ST,New Haven,CT,
20581,17 PARDEE ST,New Haven,CT,
20582,25 PARDEE ST,New Haven,CT,
20583,31 PARDEE ST,New Haven,CT,
20584,262 QUINNIPIAC AV,New Haven,CT,
20585,81 LANCRAFT ST,New Haven,CT,
20586,250 QUINNIPIAC AV,New Haven,CT,
20587,244 QUINNIPIAC AV,New Haven,CT,
20588,205 FAIRMONT AV,New Haven,CT,
20589,239 FAIRMONT AV,New Haven,CT,
